,year,Province,Indicator,tourism type,month,tourist_number,mean_value
897,2022,Jazan,Overnight Visitors,domestics_tourism,2,1,205688.0
898,2022,Jazan,Overnight Visitors,domestics_tourism,3,1,155334.0
899,2022,Jazan,Overnight Visitors,domestics_tourism,4,1,201548.0
900,2022,Jazan,Overnight Visitors,domestics_tourism,5,1,152587.0
901,2022,Jazan,Overnight Visitors,domestics_tourism,6,1,84572.0
902,2022,Jazan,Overnight Visitors,domestics_tourism,7,1,257619.0
903,2022,Jazan,Overnight Visitors,domestics_tourism,8,1,192795.0
904,2022,Jazan,Overnight Visitors,domestics_tourism,9,1,95185.0
905,2022,Jazan,Overnight Visitors,domestics_tourism,10,1,183404.0
906,2022,Jazan,Overnight Visitors,domestics_tourism,11,1,176110.0
907,2022,Jazan,Overnight Visitors,domestics_tourism,12,1,123109.0
908,2022,Jazan,SAR,domestics_tourism,1,1,333205738.58
909,2022,Jazan,SAR,domestics_tourism,2,1,221259115.97
910,2022,Jazan,SAR,domestics_tourism,3,1,154928434.33
911,2022,Jazan,SAR,domestics_tourism,4,1,189140119.98
912,2022,Jazan,SAR,domestics_tourism,5,1,140743319.82
913,2022,Jazan,SAR,domestics_tourism,6,1,117990283.18
914,2022,Jazan,SAR,domestics_tourism,7,1,283376690.44
915,2022,Jazan,SAR,domestics_tourism,8,1,184408387.72
916,2022,Jazan,SAR,domestics_tourism,9,1,102723607.32
917,2022,Jazan,SAR,domestics_tourism,10,1,125751864.26
918,2022,Jazan,SAR,domestics_tourism,11,1,120755065.28
919,2022,Jazan,SAR,domestics_tourism,12,1,80895622.63
920,2022,Jazan Province,Overnight Visitors,inbound_tourism,1,1,94.0
921,2022,Jazan Province,Overnight Visitors,inbound_tourism,2,2,5817.5
922,2022,Jazan Province,Overnight Visitors,inbound_tourism,3,2,8671.5
923,2022,Jazan Province,Overnight Visitors,inbound_tourism,5,1,362.0
924,2022,Jazan Province,Overnight Visitors,inbound_tourism,6,2,865.5
925,2022,Jazan Province,Overnight Visitors,inbound_tourism,7,2,11.0
926,2022,Jazan Province,Overnight Visitors,inbound_tourism,8,1,0.0
927,2022,Jazan Province,Overnight Visitors,inbound_tourism,9,2,33.5
928,2022,Jazan Province,Overnight Visitors,inbound_tourism,10,2,276.0
929,2022,Jazan Province,Overnight Visitors,inbound_tourism,11,2,1601.5
930,2022,Jazan Province,Overnight Visitors,inbound_tourism,12,2,229.0
931,2022,Jazan Province,SAR,inbound_tourism,1,1,48355.41
932,2022,Jazan Province,SAR,inbound_tourism,2,2,19121897.925
933,2022,Jazan Province,SAR,inbound_tourism,3,2,56879196.760000005
934,2022,Jazan Province,SAR,inbound_tourism,5,1,338060.21
935,2022,Jazan Province,SAR,inbound_tourism,6,2,3584229.325
936,2022,Jazan Province,SAR,inbound_tourism,7,2,33682.985
937,2022,Jazan Province,SAR,inbound_tourism,8,1,0.0
938,2022,Jazan Province,SAR,inbound_tourism,9,2,172399.57
939,2022,Jazan Province,SAR,inbound_tourism,10,2,678087.665
940,2022,Jazan Province,SAR,inbound_tourism,11,2,5597779.42
941,2022,Jazan Province,SAR,inbound_tourism,12,2,1176622.165
942,2022,Jouf,Overnight Visitors,domestics_tourism,1,1,128030.0
943,2022,Jouf,Overnight Visitors,domestics_tourism,2,1,106086.0
944,2022,Jouf,Overnight Visitors,domestics_tourism,3,1,89630.0
945,2022,Jouf,Overnight Visitors,domestics_tourism,4,1,115401.0
946,2022,Jouf,Overnight Visitors,domestics_tourism,5,1,104358.0
947,2022,Jouf,Overnight Visitors,domestics_tourism,6,1,75748.0
948,2022,Jouf,Overnight Visitors,domestics_tourism,7,1,165665.0
949,2022,Jouf,Overnight Visitors,domestics_tourism,8,1,133570.0
950,2022,Jouf,Overnight Visitors,domestics_tourism,9,1,61761.0
951,2022,Jouf,Overnight Visitors,domestics_tourism,10,1,102999.0
952,2022,Jouf,Overnight Visitors,domestics_tourism,11,1,105520.0
953,2022,Jouf,Overnight Visitors,domestics_tourism,12,1,63736.0
954,2022,Jouf,SAR,domestics_tourism,1,1,297061180.58
955,2022,Jouf,SAR,domestics_tourism,2,1,206030689.05
956,2022,Jouf,SAR,domestics_tourism,3,1,231618471.86
957,2022,Jouf,SAR,domestics_tourism,4,1,192350335.97
958,2022,Jouf,SAR,domestics_tourism,5,1,254815106.46
959,2022,Jouf,SAR,domestics_tourism,6,1,231549026.08
960,2022,Jouf,SAR,domestics_tourism,7,1,458794641.63
961,2022,Jouf,SAR,domestics_tourism,8,1,401196906.75
962,2022,Jouf,SAR,domestics_tourism,9,1,95193961.17
963,2022,Jouf,SAR,domestics_tourism,10,1,105546008.04
964,2022,Jouf,SAR,domestics_tourism,11,1,96786640.3
965,2022,Jouf,SAR,domestics_tourism,12,1,49775151.48
966,2022,Jouf Province,Overnight Visitors,inbound_tourism,1,2,2166.0
967,2022,Jouf Province,Overnight Visitors,inbound_tourism,2,2,574.0
968,2022,Jouf Province,Overnight Visitors,inbound_tourism,3,1,1977.0
969,2022,Jouf Province,Overnight Visitors,inbound_tourism,4,2,3128.0
970,2022,Jouf Province,Overnight Visitors,inbound_tourism,5,2,1083.0
971,2022,Jouf Province,Overnight Visitors,inbound_tourism,6,2,4965.5
972,2022,Jouf Province,Overnight Visitors,inbound_tourism,7,2,2691.0
973,2022,Jouf Province,Overnight Visitors,inbound_tourism,8,2,85.5
974,2022,Jouf Province,Overnight Visitors,inbound_tourism,9,2,3132.5
975,2022,Jouf Province,Overnight Visitors,inbound_tourism,10,3,2770.6666666666665
976,2022,Jouf Province,Overnight Visitors,inbound_tourism,11,3,2161.0
977,2022,Jouf Province,Overnight Visitors,inbound_tourism,12,3,0.6666666666666666
978,2022,Jouf Province,SAR,inbound_tourism,1,2,8828273.62
979,2022,Jouf Province,SAR,inbound_tourism,2,2,4063731.1100000003
980,2022,Jouf Province,SAR,inbound_tourism,3,1,7570094.52
981,2022,Jouf Province,SAR,inbound_tourism,4,2,6455235.965
982,2022,Jouf Province,SAR,inbound_tourism,5,2,4597815.1
983,2022,Jouf Province,SAR,inbound_tourism,6,2,7415749.025
984,2022,Jouf Province,SAR,inbound_tourism,7,2,3032186.04
985,2022,Jouf Province,SAR,inbound_tourism,8,2,240123.06000000003
986,2022,Jouf Province,SAR,inbound_tourism,9,2,25667039.115
987,2022,Jouf Province,SAR,inbound_tourism,10,3,9299439.26
988,2022,Jouf Province,SAR,inbound_tourism,11,3,4917067.313333333
989,2022,Jouf Province,SAR,inbound_tourism,12,3,1275.76
990,2022,Madinah,Overnight Visitors,domestics_tourism,1,1,580164.0
991,2022,Madinah,Overnight Visitors,domestics_tourism,2,1,465742.0
992,2022,Madinah,Overnight Visitors,domestics_tourism,3,1,488231.0
993,2022,Madinah,Overnight Visitors,domestics_tourism,4,1,773333.0
994,2022,Madinah,Overnight Visitors,domestics_tourism,5,1,603769.0
995,2022,Madinah,Overnight Visitors,domestics_tourism,6,1,279202.0
996,2022,Madinah,Overnight Visitors,domestics_tourism,7,1,889452.0
997,2022,Madinah,Overnight Visitors,domestics_tourism,8,1,539423.0
998,2022,Madinah,Overnight Visitors,domestics_tourism,9,1,344752.0
999,2022,Madinah,Overnight Visitors,domestics_tourism,10,1,360375.0
1000,2022,Madinah,Overnight Visitors,domestics_tourism,11,1,529551.0
1001,2022,Madinah,Overnight Visitors,domestics_tourism,12,1,366580.0
1002,2022,Madinah,SAR,domestics_tourism,1,1,816909769.91
1003,2022,Madinah,SAR,domestics_tourism,2,1,625592259.08
1004,2022,Madinah,SAR,domestics_tourism,3,1,520032074.37
1005,2022,Madinah,SAR,domestics_tourism,4,1,1036537489.29
1006,2022,Madinah,SAR,domestics_tourism,5,1,633968863.46
1007,2022,Madinah,SAR,domestics_tourism,6,1,399915175.91
1008,2022,Madinah,SAR,domestics_tourism,7,1,1226082726.53
1009,2022,Madinah,SAR,domestics_tourism,8,1,712499087.48
1010,2022,Madinah,SAR,domestics_tourism,9,1,344665592.21
1011,2022,Madinah,SAR,domestics_tourism,10,1,356269073.37
1012,2022,Madinah,SAR,domestics_tourism,11,1,533460099.0
1013,2022,Madinah,SAR,domestics_tourism,12,1,365666234.56
1014,2022,Madinah Province,Overnight Visitors,inbound_tourism,1,4,605.25
1015,2022,Madinah Province,Overnight Visitors,inbound_tourism,2,2,817.0
1016,2022,Madinah Province,Overnight Visitors,inbound_tourism,3,2,2075.0
1017,2022,Madinah Province,Overnight Visitors,inbound_tourism,4,2,583.5
1018,2022,Madinah Province,Overnight Visitors,inbound_tourism,5,2,653.5
1019,2022,Madinah Province,Overnight Visitors,inbound_tourism,6,3,977.3333333333334
1020,2022,Madinah Province,Overnight Visitors,inbound_tourism,7,1,3790.0
1021,2022,Madinah Province,Overnight Visitors,inbound_tourism,8,2,1850.0
1022,2022,Madinah Province,Overnight Visitors,inbound_tourism,9,2,2306.5
1023,2022,Madinah Province,Overnight Visitors,inbound_tourism,10,2,3949.5
1024,2022,Madinah Province,Overnight Visitors,inbound_tourism,11,3,5309.333333333333
1025,2022,Madinah Province,Overnight Visitors,inbound_tourism,12,3,23773.666666666668
1026,2022,Madinah Province,SAR,inbound_tourism,1,4,2985250.55
1027,2022,Madinah Province,SAR,inbound_tourism,2,2,4737275.815
1028,2022,Madinah Province,SAR,inbound_tourism,3,2,22261199.21
1029,2022,Madinah Province,SAR,inbound_tourism,4,2,1182673.5599999998
1030,2022,Madinah Province,SAR,inbound_tourism,5,2,2199973.535
1031,2022,Madinah Province,SAR,inbound_tourism,6,3,5387001.833333333
1032,2022,Madinah Province,SAR,inbound_tourism,7,1,23228246.18
1033,2022,Madinah Province,SAR,inbound_tourism,8,2,5896481.399999999
1034,2022,Madinah Province,SAR,inbound_tourism,9,2,4435422.91
1035,2022,Madinah Province,SAR,inbound_tourism,10,2,13823682.59
1036,2022,Madinah Province,SAR,inbound_tourism,11,3,31293082.276666667
1037,2022,Madinah Province,SAR,inbound_tourism,12,3,135874780.62666667
1038,2022,Makkah,Overnight Visitors,domestics_tourism,1,1,2084903.0
1039,2022,Makkah,Overnight Visitors,domestics_tourism,2,1,1790593.0
1040,2022,Makkah,Overnight Visitors,domestics_tourism,3,1,1781854.0
1041,2022,Makkah,Overnight Visitors,domestics_tourism,4,1,3363459.0
1042,2022,Makkah,Overnight Visitors,domestics_tourism,5,1,2072431.0
1043,2022,Makkah,Overnight Visitors,domestics_tourism,6,1,1189735.0
1044,2022,Makkah,Overnight Visitors,domestics_tourism,7,1,3022765.0
1045,2022,Makkah,Overnight Visitors,domestics_tourism,8,1,1966858.0
1046,2022,Makkah,Overnight Visitors,domestics_tourism,9,1,1169428.0
1047,2022,Makkah,Overnight Visitors,domestics_tourism,10,1,1185032.0
1048,2022,Makkah,Overnight Visitors,domestics_tourism,11,1,1911198.0
1049,2022,Makkah,Overnight Visitors,domestics_tourism,12,1,1125115.0
1050,2022,Makkah,SAR,domestics_tourism,1,1,2889864033.47
1051,2022,Makkah,SAR,domestics_tourism,2,1,2405311237.6
1052,2022,Makkah,SAR,domestics_tourism,3,1,2535957367.73
1053,2022,Makkah,SAR,domestics_tourism,4,1,4447572018.01
1054,2022,Makkah,SAR,domestics_tourism,5,1,2726102856.28
1055,2022,Makkah,SAR,domestics_tourism,6,1,1525397237.89
1056,2022,Makkah,SAR,domestics_tourism,7,1,5525141166.35
1057,2022,Makkah,SAR,domestics_tourism,8,1,2891239073.21
1058,2022,Makkah,SAR,domestics_tourism,9,1,1342439030.47
1059,2022,Makkah,SAR,domestics_tourism,10,1,1321300980.25
1060,2022,Makkah,SAR,domestics_tourism,11,1,2104436500.29
1061,2022,Makkah,SAR,domestics_tourism,12,1,932482642.16
1062,2022,Makkah Province,Overnight Visitors,inbound_tourism,1,4,72315.0
1063,2022,Makkah Province,Overnight Visitors,inbound_tourism,2,3,126637.66666666667
1064,2022,Makkah Province,Overnight Visitors,inbound_tourism,3,3,213724.66666666666
1065,2022,Makkah Province,Overnight Visitors,inbound_tourism,4,4,274676.75
1066,2022,Makkah Province,Overnight Visitors,inbound_tourism,5,4,134575.25
1067,2022,Makkah Province,Overnight Visitors,inbound_tourism,6,3,80805.0
1068,2022,Makkah Province,Overnight Visitors,inbound_tourism,7,4,246589.5
1069,2022,Makkah Province,Overnight Visitors,inbound_tourism,8,4,170336.75
1070,2022,Makkah Province,Overnight Visitors,inbound_tourism,9,4,232905.25
1071,2022,Makkah Province,Overnight Visitors,inbound_tourism,10,4,274978.75
1072,2022,Makkah Province,Overnight Visitors,inbound_tourism,11,4,294157.25
1073,2022,Makkah Province,Overnight Visitors,inbound_tourism,12,3,448885.0
1074,2022,Makkah Province,SAR,inbound_tourism,1,4,607093346.2525
1075,2022,Makkah Province,SAR,inbound_tourism,2,3,1108782642.0566666
1076,2022,Makkah Province,SAR,inbound_tourism,3,3,1805264440.0933332
1077,2022,Makkah Province,SAR,inbound_tourism,4,3,653367213.1800001
1078,2022,Makkah Province,SAR,inbound_tourism,5,4,965169155.4525
1079,2022,Makkah Province,SAR,inbound_tourism,6,4,434810133.28999996
1080,2022,Makkah Province,SAR,inbound_tourism,7,3,146256537.84999952
1081,2022,Makkah Province,SAR,inbound_tourism,8,3,240887542.17666662
1082,2022,Makkah Province,SAR,inbound_tourism,9,3,334672075.22999996
1083,2022,Makkah Province,SAR,inbound_tourism,10,3,276462786.6866668
1084,2022,Makkah Province,SAR,inbound_tourism,11,3,357038018.2966667
1085,2022,Makkah Province,SAR,inbound_tourism,12,3,414288824.82333344
1086,2022,Najran,Overnight Visitors,domestics_tourism,1,1,105576.0
1087,2022,Najran,Overnight Visitors,domestics_tourism,2,1,94897.0
1088,2022,Najran,Overnight Visitors,domestics_tourism,3,1,63068.0
1089,2022,Najran,Overnight Visitors,domestics_tourism,4,1,112498.0
1090,2022,Najran,Overnight Visitors,domestics_tourism,5,1,90649.0
1091,2022,Najran,Overnight Visitors,domestics_tourism,6,1,52823.0
1092,2022,Najran,Overnight Visitors,domestics_tourism,7,1,183918.0
1093,2022,Najran,Overnight Visitors,domestics_tourism,8,1,122891.0
1094,2022,Najran,Overnight Visitors,domestics_tourism,9,1,48028.0
1095,2022,Najran,Overnight Visitors,domestics_tourism,10,1,81145.0
1096,2022,Najran,Overnight Visitors,domestics_tourism,11,1,101670.0
1097,2022,Najran,Overnight Visitors,domestics_tourism,12,1,52356.0
1098,2022,Najran,SAR,domestics_tourism,1,1,205173654.86
1099,2022,Najran,SAR,domestics_tourism,2,1,196576071.7
1100,2022,Najran,SAR,domestics_tourism,3,1,84276787.34
1101,2022,Najran,SAR,domestics_tourism,4,1,170981905.19
1102,2022,Najran,SAR,domestics_tourism,5,1,133190084.69
1103,2022,Najran,SAR,domestics_tourism,6,1,126517583.75
1104,2022,Najran,SAR,domestics_tourism,7,1,418252613.13
1105,2022,Najran,SAR,domestics_tourism,8,1,193997182.59
1106,2022,Najran,SAR,domestics_tourism,9,1,56310508.8
1107,2022,Najran,SAR,domestics_tourism,10,1,124259759.2
1108,2022,Najran,SAR,domestics_tourism,11,1,150093324.61
1109,2022,Najran,SAR,domestics_tourism,12,1,83654699.45
1110,2022,Najran Province,Overnight Visitors,inbound_tourism,1,1,1.0
1111,2022,Najran Province,Overnight Visitors,inbound_tourism,3,1,10.0
1112,2022,Najran Province,Overnight Visitors,inbound_tourism,5,1,1.0
1113,2022,Najran Province,Overnight Visitors,inbound_tourism,6,1,405.0
1114,2022,Najran Province,Overnight Visitors,inbound_tourism,7,1,477.0
1115,2022,Najran Province,Overnight Visitors,inbound_tourism,8,1,758.0
1116,2022,Najran Province,Overnight Visitors,inbound_tourism,9,1,1264.0
1117,2022,Najran Province,Overnight Visitors,inbound_tourism,10,2,242.0
1118,2022,Najran Province,Overnight Visitors,inbound_tourism,11,1,611.0
1119,2022,Najran Province,Overnight Visitors,inbound_tourism,12,1,3128.0
1120,2022,Najran Province,SAR,inbound_tourism,1,1,11130.83
1121,2022,Najran Province,SAR,inbound_tourism,3,1,32185.4
1122,2022,Najran Province,SAR,inbound_tourism,5,1,2339.83
1123,2022,Najran Province,SAR,inbound_tourism,6,1,158390.23
1124,2022,Najran Province,SAR,inbound_tourism,7,1,572081.58
1125,2022,Najran Province,SAR,inbound_tourism,8,1,1403199.03
1126,2022,Najran Province,SAR,inbound_tourism,9,1,5056963.0
1127,2022,Najran Province,SAR,inbound_tourism,10,2,767007.72
1128,2022,Najran Province,SAR,inbound_tourism,11,1,1630218.43
1129,2022,Najran Province,SAR,inbound_tourism,12,1,10812860.8
1130,2022,Northern Borders,Overnight Visitors,domestics_tourism,1,1,124274.0
1131,2022,Northern Borders,Overnight Visitors,domestics_tourism,2,1,110373.0
1132,2022,Northern Borders,Overnight Visitors,domestics_tourism,3,1,66321.0
1133,2022,Northern Borders,Overnight Visitors,domestics_tourism,4,1,75809.0
1134,2022,Northern Borders,Overnight Visitors,domestics_tourism,5,1,98049.0
1135,2022,Northern Borders,Overnight Visitors,domestics_tourism,6,1,45107.0
1136,2022,Northern Borders,Overnight Visitors,domestics_tourism,7,1,134903.0
1137,2022,Northern Borders,Overnight Visitors,domestics_tourism,8,1,82483.0
1138,2022,Northern Borders,Overnight Visitors,domestics_tourism,9,1,60338.0
1139,2022,Northern Borders,Overnight Visitors,domestics_tourism,10,1,66126.0
1140,2022,Northern Borders,Overnight Visitors,domestics_tourism,11,1,96409.0
1141,2022,Northern Borders,Overnight Visitors,domestics_tourism,12,1,54444.0
1142,2022,Northern Borders,SAR,domestics_tourism,1,1,299886586.69
1143,2022,Northern Borders,SAR,domestics_tourism,2,1,340435269.13
1144,2022,Northern Borders,SAR,domestics_tourism,3,1,194383356.12
1145,2022,Northern Borders,SAR,domestics_tourism,4,1,176358251.4
1146,2022,Northern Borders,SAR,domestics_tourism,5,1,209774551.9
1147,2022,Northern Borders,SAR,domestics_tourism,6,1,131892626.4
1148,2022,Northern Borders,SAR,domestics_tourism,7,1,493686343.07
1149,2022,Northern Borders,SAR,domestics_tourism,8,1,335707040.3
1150,2022,Northern Borders,SAR,domestics_tourism,9,1,100742633.51
1151,2022,Northern Borders,SAR,domestics_tourism,10,1,94840254.54
1152,2022,Northern Borders,SAR,domestics_tourism,11,1,133103423.11
1153,2022,Northern Borders,SAR,domestics_tourism,12,1,63029455.36
1154,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,1,2,7765.5
1155,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,2,2,16124.5
1156,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,3,2,31157.5
1157,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,4,2,30131.0
1158,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,5,2,28954.5
1159,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,6,2,34043.5
1160,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,7,2,64627.0
1161,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,8,2,58465.0
1162,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,9,2,19532.0
1163,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,10,2,3299.5
1164,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,11,2,4994.5
1165,2022,Northern Borders Province,Overnight Visitors,inbound_tourism,12,2,147.0
1166,2022,Northern Borders Province,SAR,inbound_tourism,1,2,7608454.24
1167,2022,Northern Borders Province,SAR,inbound_tourism,2,2,7740252.78
1168,2022,Northern Borders Province,SAR,inbound_tourism,3,2,14288559.78
1169,2022,Northern Borders Province,SAR,inbound_tourism,4,2,21840506.035
1170,2022,Northern Borders Province,SAR,inbound_tourism,5,2,20496496.4
1171,2022,Northern Borders Province,SAR,inbound_tourism,6,2,30206655.985
1172,2022,Northern Borders Province,SAR,inbound_tourism,7,2,46613675.86
1173,2022,Northern Borders Province,SAR,inbound_tourism,8,2,42322348.715
1174,2022,Northern Borders Province,SAR,inbound_tourism,9,2,12232466.48
1175,2022,Northern Borders Province,SAR,inbound_tourism,10,2,7325908.09
1176,2022,Northern Borders Province,SAR,inbound_tourism,11,2,6390373.5
1177,2022,Northern Borders Province,SAR,inbound_tourism,12,2,356570.995
1178,2022,Riyadh,Overnight Visitors,domestics_tourism,1,1,1653045.0
1179,2022,Riyadh,Overnight Visitors,domestics_tourism,2,1,1464860.0
1180,2022,Riyadh,Overnight Visitors,domestics_tourism,3,1,1478679.0
1181,2022,Riyadh,Overnight Visitors,domestics_tourism,4,1,1082452.0
1182,2022,Riyadh,Overnight Visitors,domestics_tourism,5,1,1623135.0
1183,2022,Riyadh,Overnight Visitors,domestics_tourism,6,1,873794.0
1184,2022,Riyadh,Overnight Visitors,domestics_tourism,7,1,1801836.0
1185,2022,Riyadh,Overnight Visitors,domestics_tourism,8,1,1503380.0
1186,2022,Riyadh,Overnight Visitors,domestics_tourism,9,1,891212.0
1187,2022,Riyadh,Overnight Visitors,domestics_tourism,10,1,1149141.0
1188,2022,Riyadh,Overnight Visitors,domestics_tourism,11,1,1643791.0
1189,2022,Riyadh,Overnight Visitors,domestics_tourism,12,1,978457.0
1190,2022,Riyadh,SAR,domestics_tourism,1,1,2626343102.92
1191,2022,Riyadh,SAR,domestics_tourism,2,1,2368349938.89
1192,2022,Riyadh,SAR,domestics_tourism,3,1,2263070631.19
1193,2022,Riyadh,SAR,domestics_tourism,4,1,1449650324.51
1194,2022,Riyadh,SAR,domestics_tourism,5,1,2341705111.6
1195,2022,Riyadh,SAR,domestics_tourism,6,1,1312292114.39
1196,2022,Riyadh,SAR,domestics_tourism,7,1,2748868808.36
1197,2022,Riyadh,SAR,domestics_tourism,8,1,2750234369.57
1198,2022,Riyadh,SAR,domestics_tourism,9,1,1428693961.77
1199,2022,Riyadh,SAR,domestics_tourism,10,1,1737077956.18
1200,2022,Riyadh,SAR,domestics_tourism,11,1,2508875563.52
1201,2022,Riyadh,SAR,domestics_tourism,12,1,1411915914.68
1202,2022,Riyadh Province,Overnight Visitors,inbound_tourism,1,2,46727.5
1203,2022,Riyadh Province,Overnight Visitors,inbound_tourism,2,2,41303.5
1204,2022,Riyadh Province,Overnight Visitors,inbound_tourism,3,2,77334.5
1205,2022,Riyadh Province,Overnight Visitors,inbound_tourism,4,2,68470.5
1206,2022,Riyadh Province,Overnight Visitors,inbound_tourism,5,2,62155.5
1207,2022,Riyadh Province,Overnight Visitors,inbound_tourism,6,2,100516.5
1208,2022,Riyadh Province,Overnight Visitors,inbound_tourism,7,2,100239.5
1209,2022,Riyadh Province,Overnight Visitors,inbound_tourism,8,2,64037.5
1210,2022,Riyadh Province,Overnight Visitors,inbound_tourism,9,2,90707.0
1211,2022,Riyadh Province,Overnight Visitors,inbound_tourism,10,2,95790.0
1212,2022,Riyadh Province,Overnight Visitors,inbound_tourism,11,2,88852.0
1213,2022,Riyadh Province,Overnight Visitors,inbound_tourism,12,2,119181.5
1214,2022,Riyadh Province,SAR,inbound_tourism,1,2,205809491.475
1215,2022,Riyadh Province,SAR,inbound_tourism,2,2,299672608.07
1216,2022,Riyadh Province,SAR,inbound_tourism,3,2,544602393.51
1217,2022,Riyadh Province,SAR,inbound_tourism,4,2,541837640.39
1218,2022,Riyadh Province,SAR,inbound_tourism,5,2,438899289.085
1219,2022,Riyadh Province,SAR,inbound_tourism,6,2,568402331.545
1220,2022,Riyadh Province,SAR,inbound_tourism,7,2,282735690.585
1221,2022,Riyadh Province,SAR,inbound_tourism,8,2,364927507.57
1222,2022,Riyadh Province,SAR,inbound_tourism,9,2,449756866.915
1223,2022,Riyadh Province,SAR,inbound_tourism,10,2,617751861.89
1224,2022,Riyadh Province,SAR,inbound_tourism,11,2,582718980.27
1225,2022,Riyadh Province,SAR,inbound_tourism,12,2,870517940.935
1226,2022,Tabuk,Overnight Visitors,domestics_tourism,1,1,302175.0
1227,2022,Tabuk,Overnight Visitors,domestics_tourism,2,1,220168.0
1228,2022,Tabuk,Overnight Visitors,domestics_tourism,3,1,194259.0
1229,2022,Tabuk,Overnight Visitors,domestics_tourism,4,1,218853.0
1230,2022,Tabuk,Overnight Visitors,domestics_tourism,5,1,246430.0
1231,2022,Tabuk,Overnight Visitors,domestics_tourism,6,1,158157.0
1232,2022,Tabuk,Overnight Visitors,domestics_tourism,7,1,361227.0
1233,2022,Tabuk,Overnight Visitors,domestics_tourism,8,1,246464.0
1234,2022,Tabuk,Overnight Visitors,domestics_tourism,9,1,145688.0
1235,2022,Tabuk,Overnight Visitors,domestics_tourism,10,1,176982.0
1236,2022,Tabuk,Overnight Visitors,domestics_tourism,11,1,205224.0
1237,2022,Tabuk,Overnight Visitors,domestics_tourism,12,1,134512.0
1238,2022,Tabuk,SAR,domestics_tourism,1,1,756611903.49
1239,2022,Tabuk,SAR,domestics_tourism,2,1,503115818.58
1240,2022,Tabuk,SAR,domestics_tourism,3,1,396467517.69
1241,2022,Tabuk,SAR,domestics_tourism,4,1,346053136.75
1242,2022,Tabuk,SAR,domestics_tourism,5,1,568517938.18
1243,2022,Tabuk,SAR,domestics_tourism,6,1,432669681.76
1244,2022,Tabuk,SAR,domestics_tourism,7,1,875841185.5
1245,2022,Tabuk,SAR,domestics_tourism,8,1,422177251.98
1246,2022,Tabuk,SAR,domestics_tourism,9,1,228139593.04
1247,2022,Tabuk,SAR,domestics_tourism,10,1,449574342.41
1248,2022,Tabuk,SAR,domestics_tourism,11,1,265020531.68
1249,2022,Tabuk,SAR,domestics_tourism,12,1,134147760.91
1250,2022,Tabuk Province,Overnight Visitors,inbound_tourism,1,1,3967.0
1251,2022,Tabuk Province,Overnight Visitors,inbound_tourism,2,1,8965.0
1252,2022,Tabuk Province,Overnight Visitors,inbound_tourism,3,1,43.0
1253,2022,Tabuk Province,Overnight Visitors,inbound_tourism,4,1,7608.0
1254,2022,Tabuk Province,Overnight Visitors,inbound_tourism,5,1,18472.0
1255,2022,Tabuk Province,Overnight Visitors,inbound_tourism,6,1,10212.0
1256,2022,Tabuk Province,Overnight Visitors,inbound_tourism,7,1,3963.0
1257,2022,Tabuk Province,Overnight Visitors,inbound_tourism,9,1,17042.0
1258,2022,Tabuk Province,Overnight Visitors,inbound_tourism,10,4,2072.0
1259,2022,Tabuk Province,Overnight Visitors,inbound_tourism,11,3,1718.0
1260,2022,Tabuk Province,Overnight Visitors,inbound_tourism,12,3,851.0
1261,2022,Tabuk Province,SAR,inbound_tourism,1,1,11274087.24
1262,2022,Tabuk Province,SAR,inbound_tourism,2,1,16102980.6
1263,2022,Tabuk Province,SAR,inbound_tourism,3,1,129149.36
1264,2022,Tabuk Province,SAR,inbound_tourism,4,1,12895922.45
1265,2022,Tabuk Province,SAR,inbound_tourism,5,1,43286525.53
1266,2022,Tabuk Province,SAR,inbound_tourism,6,1,19121353.41
1267,2022,Tabuk Province,SAR,inbound_tourism,7,1,8239418.48
1268,2022,Tabuk Province,SAR,inbound_tourism,9,1,152310391.38
1269,2022,Tabuk Province,SAR,inbound_tourism,10,4,5129564.135
1270,2022,Tabuk Province,SAR,inbound_tourism,11,3,4339994.03
1271,2022,Tabuk Province,SAR,inbound_tourism,12,3,2983189.75
1272,2022,Total,Overnight Visitors,domestics_tourism,1,1,7675160.0
1273,2022,Total,Overnight Visitors,domestics_tourism,2,1,6449938.0
1274,2022,Total,Overnight Visitors,domestics_tourism,3,1,6204755.0
1275,2022,Total,Overnight Visitors,domestics_tourism,4,1,8036131.0
1276,2022,Total,Overnight Visitors,domestics_tourism,5,1,7246109.0
1277,2022,Total,Overnight Visitors,domestics_tourism,6,1,4032787.0
1278,2022,Total,Overnight Visitors,domestics_tourism,7,1,10795554.0
1279,2022,Total,Overnight Visitors,domestics_tourism,8,1,7008438.0
1280,2022,Total,Overnight Visitors,domestics_tourism,9,1,4196039.0
1281,2022,Total,Overnight Visitors,domestics_tourism,10,1,4838186.0
